p;n;connectedGraphsPercentatge
0.610000;80;0.998000
0.620000;80;0.998000
0.630000;80;0.997000
0.640000;80;0.996000
0.650000;80;0.995000
0.660000;80;0.997000
0.670000;80;0.992000
0.680000;80;0.992000
0.690000;80;0.987000
0.700000;80;0.978000
0.710000;80;0.978000
0.720000;80;0.976000
0.730000;80;0.965000
0.740000;80;0.965000
0.750000;80;0.956000
0.760000;80;0.933000
0.770000;80;0.927000
0.780000;80;0.912000
0.790000;80;0.876000
0.800000;80;0.860000
0.810000;80;0.790000
0.820000;80;0.777000
0.830000;80;0.683000
0.840000;80;0.617000
0.850000;80;0.515000
0.860000;80;0.450000
0.870000;80;0.341000
0.880000;80;0.201000
0.890000;80;0.152000
0.900000;80;0.067000
0.910000;80;0.031000
0.920000;80;0.008000
0.930000;80;0.001000
0.940000;80;0.000000
0.950000;80;0.000000
0.960000;80;0.000000
0.970000;80;0.000000
0.980000;80;0.000000
0.990000;80;0.000000
1.000000;80;0.000000
0.000000;90;1.000000
0.010000;90;1.000000
0.020000;90;1.000000
0.030000;90;1.000000
0.040000;90;1.000000
0.050000;90;1.000000
0.060000;90;1.000000
0.070000;90;1.000000
0.080000;90;1.000000
0.090000;90;1.000000
0.100000;90;1.000000
0.110000;90;1.000000
0.120000;90;1.000000
0.130000;90;1.000000
0.140000;90;1.000000
0.150000;90;1.000000
0.160000;90;1.000000
0.170000;90;1.000000
0.180000;90;1.000000
0.190000;90;1.000000
0.200000;90;1.000000
0.210000;90;1.000000
0.220000;90;1.000000
0.230000;90;1.000000
0.240000;90;1.000000
0.250000;90;1.000000
0.260000;90;1.000000
0.270000;90;1.000000
0.280000;90;1.000000
0.290000;90;1.000000
0.300000;90;1.000000
0.310000;90;1.000000
0.320000;90;1.000000
0.330000;90;1.000000
0.340000;90;1.000000
0.350000;90;1.000000
0.360000;90;1.000000
0.370000;90;1.000000
0.380000;90;1.000000
0.390000;90;1.000000
0.400000;90;1.000000
0.410000;90;1.000000
0.420000;90;1.000000
0.430000;90;1.000000
0.440000;90;1.000000
0.450000;90;1.000000
0.460000;90;1.000000
0.470000;90;1.000000
0.480000;90;1.000000
0.490000;90;1.000000
0.500000;90;1.000000
0.510000;90;1.000000
0.520000;90;1.000000
0.530000;90;1.000000
0.540000;90;1.000000
0.550000;90;1.000000
0.560000;90;0.999000
0.570000;90;1.000000
0.580000;90;0.998000
0.590000;90;1.000000
0.600000;90;1.000000
0.610000;90;0.997000
0.620000;90;1.000000
0.630000;90;0.998000
0.640000;90;0.998000
0.650000;90;0.997000
0.660000;90;0.998000
0.670000;90;0.997000
0.680000;90;0.998000
0.690000;90;0.996000
0.700000;90;0.993000
0.710000;90;0.989000
0.720000;90;0.984000
