p;n;connectedGraphsPercentatge
0.400000;450;0.176000
0.410000;450;0.134000
0.420000;450;0.118000
0.430000;450;0.079000
0.440000;450;0.061000
0.450000;450;0.032000
0.460000;450;0.018000
0.470000;450;0.015000
0.480000;450;0.010000
0.490000;450;0.004000
0.500000;450;0.005000
0.510000;450;0.000000
0.520000;450;0.001000
0.530000;450;0.000000
0.540000;450;0.000000
0.550000;450;0.000000
0.560000;450;0.000000
0.570000;450;0.000000
0.580000;450;0.000000
0.590000;450;0.000000
0.600000;450;0.000000
0.610000;450;0.000000
0.620000;450;0.000000
0.630000;450;0.000000
0.640000;450;0.000000
0.650000;450;0.000000
0.660000;450;0.000000
0.670000;450;0.000000
0.680000;450;0.000000
0.690000;450;0.000000
0.700000;450;0.000000
0.710000;450;0.000000
0.720000;450;0.000000
0.730000;450;0.000000
0.740000;450;0.000000
0.750000;450;0.000000
0.760000;450;0.000000
0.770000;450;0.000000
0.780000;450;0.000000
0.790000;450;0.000000
0.800000;450;0.000000
0.810000;450;0.000000
0.820000;450;0.000000
0.830000;450;0.000000
0.840000;450;0.000000
0.850000;450;0.000000
0.860000;450;0.000000
0.870000;450;0.000000
0.880000;450;0.000000
0.890000;450;0.000000
0.900000;450;0.000000
0.910000;450;0.000000
0.920000;450;0.000000
0.930000;450;0.000000
0.940000;450;0.000000
0.950000;450;0.000000
0.960000;450;0.000000
0.970000;450;0.000000
0.980000;450;0.000000
0.990000;450;0.000000
1.000000;450;0.000000
0.000000;500;1.000000
0.010000;500;1.000000
0.020000;500;1.000000
0.030000;500;1.000000
0.040000;500;1.000000
0.050000;500;0.998000
0.060000;500;1.000000
0.070000;500;0.999000
0.080000;500;1.000000
0.090000;500;0.999000
0.100000;500;0.998000
0.110000;500;0.999000
0.120000;500;0.994000
0.130000;500;0.992000
0.140000;500;0.995000
0.150000;500;0.993000
0.160000;500;0.982000
0.170000;500;0.983000
0.180000;500;0.957000
0.190000;500;0.967000
0.200000;500;0.957000
0.210000;500;0.926000
0.220000;500;0.920000
0.230000;500;0.896000
0.240000;500;0.864000
0.250000;500;0.846000
0.260000;500;0.803000
0.270000;500;0.775000
0.280000;500;0.761000
0.290000;500;0.701000
0.300000;500;0.659000
0.310000;500;0.600000
0.320000;500;0.528000
0.330000;500;0.488000
0.340000;500;0.439000
0.350000;500;0.374000
0.360000;500;0.345000
0.370000;500;0.269000
0.380000;500;0.240000
0.390000;500;0.161000
0.400000;500;0.144000
0.410000;500;0.094000
0.420000;500;0.074000
0.430000;500;0.055000
0.440000;500;0.038000
0.450000;500;0.026000
0.460000;500;0.024000
0.470000;500;0.008000
0.480000;500;0.004000
0.490000;500;0.001000
0.500000;500;0.001000
0.510000;500;0.001000
0.520000;500;0.000000
0.530000;500;0.000000
0.540000;500;0.000000
0.550000;500;0.000000
0.560000;500;0.000000
0.570000;500;0.000000
0.580000;500;0.000000
0.590000;500;0.000000
0.600000;500;0.000000
0.610000;500;0.000000
0.620000;500;0.000000
0.630000;500;0.000000
0.640000;500;0.000000
0.650000;500;0.000000
0.660000;500;0.000000
0.670000;500;0.000000
0.680000;500;0.000000
0.690000;500;0.000000
0.700000;500;0.000000
0.710000;500;0.000000
0.720000;500;0.000000
0.730000;500;0.000000
0.740000;500;0.000000
0.750000;500;0.000000
0.760000;500;0.000000
0.770000;500;0.000000
0.780000;500;0.000000
0.790000;500;0.000000
0.800000;500;0.000000
0.810000;500;0.000000
0.820000;500;0.000000
0.830000;500;0.000000
0.840000;500;0.000000
0.850000;500;0.000000
0.860000;500;0.000000
0.870000;500;0.000000
0.880000;500;0.000000
0.890000;500;0.000000
0.900000;500;0.000000
0.910000;500;0.000000
0.920000;500;0.000000
0.930000;500;0.000000
0.940000;500;0.000000
0.950000;500;0.000000
0.960000;500;0.000000
0.970000;500;0.000000
0.980000;500;0.000000
0.990000;500;0.000000
1.000000;500;0.000000
